material_id,e_ij_max,band_gap,lattice_a,lattice_b,lattice_c,angle_alpha,angle_beta,angle_gamma,space_group,atomic_positions,atomic_elements
mp-556395,0.08427254638491093,,3.80508799,3.805088144660753,24.9159345,90.0,90.0,120.00000743593696,156,"[array([-2.23921083e-06,  2.19686960e+00,  3.11744211e+00]), array([0.        , 0.        , 0.00396089]), array([ 1.90254573,  1.09843315, 15.57364182]), array([ 1.90254573,  1.09843315, 21.80489853]), array([ 0.        ,  0.        , 18.68750575]), array([-2.23921083e-06,  2.19686960e+00,  1.24599147e+01]), array([0.        , 0.        , 9.34566654]), array([1.90254573, 1.09843315, 6.23218507]), array([1.90254573, 1.09843315, 8.56415459]), array([ 1.90254573,  1.09843315, 17.90412112]), array([-2.23921083e-06,  2.19686960e+00,  5.44996326e+00]), array([ 0.        ,  0.        , 21.02088601]), array([ 1.90254573,  1.09843315, 24.13887502]), array([0.        , 0.        , 2.33527237]), array([-2.23921083e-06,  2.19686960e+00,  1.47922410e+01]), array([ 0.        ,  0.        , 11.67775491])]","['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']"
mp-753316,1.1882474206791533,,3.65804,5.0133322127068345,5.961441842663568,87.28670082924663,84.36885275055467,79.39754936610552,1,"[array([1.78371693, 1.11952108, 2.57050096]), array([3.96527951, 3.22429501, 3.49259442]), array([3.4222583 , 0.182158  , 0.03797581]), array([0.56833488, 0.94263826, 4.09497117]), array([1.09100854, 1.46802283, 0.71534352]), array([2.15400451, 2.83474915, 3.11210693]), array([3.61054254, 3.97951556, 5.3043738 ]), array([3.94411581, 4.69819068, 1.93329723])]","['Li', 'Li', 'Ag', 'F', 'F', 'F', 'F', 'F']"
mp-38487,0.3538338671472369,,5.434629155468337,5.483960421072985,5.951179992914927,63.53285626916715,64.42535807811954,60.86009537511292,1,"[array([4.10074392, 4.4986341 , 3.29505286]), array([4.49358242, 1.65949495, 3.24874783]), array([5.26799155, 3.11043976, 5.19210711]), array([5.216993  , 3.12579049, 0.45424225]), array([6.04669778, 4.86941668, 2.09402214]), array([6.44966915, 1.66554767, 1.9688947 ]), array([7.20871728, 3.3213633 , 3.36393704]), array([2.67434201, 4.69867848, 0.13840109]), array([3.43946707, 2.9855582 , 4.11516297]), array([4.36946436, 4.76394412, 1.38712234]), array([4.55740795, 1.43664324, 1.32131779]), array([6.04739516, 4.76844037, 4.06044337]), array([6.3107296 , 1.59772595, 3.90011603]), array([7.02844744, 3.33898683, 1.42447232])]","['Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Li', 'Bi', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-27854,0.002710779408214546,,9.94201080289843,9.938824756221015,9.940628385684235,99.79976625737963,99.83229347709305,131.227096569632,82,"[array([3.53739331, 5.82198202, 4.3291589 ]), array([ 0.58039429,  9.93810831, -0.22231056]), array([ 5.82176445, -3.53645623,  3.8788262 ]), array([2.86397551, 0.58005429, 0.22367223]), array([3.51339809, 5.91023329, 2.02225958]), array([2.88733642, 0.4921309 , 6.12565467]), array([-0.49179368,  2.88867593,  2.08308416]), array([ 6.89477824,  3.51265312, -2.02285111]), array([3.92161134, 2.56890056, 0.36656244]), array([ 3.83246283, -2.47948804,  3.73715073]), array([ 2.56950011,  8.88131223, -0.36625388]), array([2.48044311, 3.83288885, 4.47162997]), array([5.61248262, 1.7566195 , 3.61124723]), array([-1.75815901,  5.61256224,  4.5971952 ]), array([8.1599115 , 0.78910604, 0.49159062]), array([ 0.78912102,  4.64521344, -0.49120181]), array([2.20840088, 0.50084184, 2.43604118]), array([-0.50272971,  2.21050621,  5.77253012]), array([6.90306732, 4.19248369, 1.66677622]), array([ 4.19455724,  5.89987034, -1.66712988]), array([ 1.05115648,  1.57775398, -0.0418495 ]), array([5.3507485 , 4.82439194, 4.06242801]), array([-4.82600154,  5.35087755,  4.14703726]), array([11.22778024,  1.05084625,  0.03997282])]","['Ta', 'Ta', 'Ta', 'Ta', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'Cl', 'F', 'F', 'F', 'F']"
mp-1042320,0.7339411652850656,,7.897437,6.383462,7.969745830912301,74.32402072870637,90.0,90.0,4,"[array([1.42965723, 1.21137192, 2.60281812]), array([5.37837573, 7.32549008, 5.07049388]), array([0.95572413, 7.61015004, 6.13458274]), array([4.90444263, 0.92671196, 1.53872926]), array([5.39915388, 4.11504638, 5.92945977]), array([1.45043538, 4.42181562, 1.74385223]), array([2.90694389, 4.48622639, 2.65073796]), array([6.85566239, 4.05063561, 5.02257404]), array([5.63220725, 1.21264916, 3.14937279]), array([1.68348875, 7.32421284, 4.52393921]), array([0.57077146, 2.91369662, 2.18283474]), array([4.51948996, 5.62316538, 5.49047726]), array([3.14801316, 1.2948503 , 1.62038097]), array([7.09673166, 7.2420117 , 6.05293103]), array([0.51240151, 5.9187002 , 2.0894889 ]), array([4.46112001, 2.6181618 , 5.5838231 ]), array([1.80829194, 6.59488509, 7.53221514]), array([5.75701044, 1.94197691, 0.14109686]), array([1.13127626, 2.88461481, 6.54538885]), array([5.07999476, 5.65224719, 1.12792315])]","['Zn', 'Zn', 'Mo', 'Mo', 'Mo', 'Mo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-756361,0.32077,,5.887382,5.887382,5.887382,90.0,90.0,90.0,198,"[array([0.45920991, 0.45920991, 0.45920991]), array([2.48448109, 5.42817209, 3.40290091]), array([3.40290091, 2.48448109, 5.42817209]), array([5.42817209, 3.40290091, 2.48448109]), array([0.93609374, 3.87978474, 4.95128826]), array([2.00759726, 2.00759726, 2.00759726]), array([3.87978474, 4.95128826, 0.93609374]), array([4.95128826, 0.93609374, 3.87978474]), array([0.89009562, 4.99728638, 2.05359538]), array([2.05359538, 0.89009562, 4.99728638]), array([3.83378662, 3.83378662, 3.83378662]), array([4.99728638, 2.05359538, 0.89009562])]","['Zr', 'Zr', 'Zr', 'Zr', 'Se', 'Se', 'Se', 'Se', 'O', 'O', 'O', 'O']"
mp-554089,0.20759922278274553,,5.02315223,5.04070642,6.98076509,90.0,90.0,90.0,33,"[array([5.02119772, 0.22962081, 4.36176904]), array([2.50962161, 2.2907324 , 0.8713865 ]), array([2.50962161, 4.81108561, 2.61899605]), array([5.02119772, 2.74997402, 6.10937859]), array([2.24957462, 3.30854614, 2.09731454]), array([4.76115074, 1.73216028, 4.88345055]), array([2.24957462, 0.78819293, 1.39306801]), array([1.51979931, 2.59947763, 6.6194883 ]), array([4.03137543, 4.961582  , 3.12910575]), array([4.76115074, 4.25251349, 5.58769708]), array([1.51979931, 0.07912442, 3.85165934]), array([4.03137543, 2.44122879, 0.36127679])]","['Si', 'Si', 'Si', 'Si', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-8976,0.7393200000000001,,5.41400866,5.41400866,5.48392859,90.0,90.0,90.0,111,"[array([0.        , 2.70700433, 0.        ]), array([2.70700433, 0.        , 0.        ]), array([0., 0., 0.]), array([1.28936208, 4.12464658, 1.28976725]), array([4.12464658, 4.12464658, 4.19416134]), array([1.28936208, 1.28936208, 4.19416134]), array([4.12464658, 1.28936208, 1.28976725])]","['Cu', 'Cu', 'W', 'S', 'S', 'S', 'S']"
mp-571195,0.1833198052692069,,4.372633891355758,4.372633891355758,10.704962,90.0,90.0,119.99999835617494,144,"[array([ 2.84210497, -0.08037508,  7.42030498]), array([ 2.88197465, -2.42114748,  3.85198789]), array([ 0.83487138, -1.28528943,  0.28367079]), array([2.88107607, 0.08970958, 4.74767206]), array([2.854403  , 2.45022641, 8.31598916]), array([0.82347193, 1.24686844, 1.17934425])]","['Zn', 'Zn', 'Zn', 'Te', 'Te', 'Te']"
mp-14363,0.08755999999999999,,6.697763832842272,6.697763832842272,8.008594,90.0,90.0,127.63086777531441,36,"[array([ 2.955483  , -5.27993847,  6.80231555]), array([2.955483  , 5.27993847, 2.79801855]), array([2.955483  , 1.23817077, 3.9798788 ]), array([ 2.955483  , -1.23817077,  7.9841758 ]), array([2.955483  , 3.5579769 , 6.16203646]), array([ 2.955483  , -3.5579769 ,  2.15773946]), array([2.955483  , 2.2760142 , 0.44339581]), array([ 2.955483  , -2.2760142 ,  4.44769281]), array([1.55258024, 1.73419879, 1.28419407]), array([ 4.35838576, -1.73419879,  5.28849107]), array([2.955483  , 1.61096112, 6.84898162]), array([ 2.955483  , -1.61096112,  2.84468462]), array([4.35838576, 1.73419879, 1.28419407]), array([ 1.55258024, -1.73419879,  5.28849107]), array([ 2.955483  , -3.99534321,  4.19547015]), array([2.955483  , 3.99534321, 0.19117315])]","['Rb', 'Rb', 'Rb', 'Rb', 'Li', 'Li', 'As', 'As', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-776740,2.6756945099170073,,5.090354064488442,5.089966634810586,9.380804598535137,105.73139832145047,89.99719511384043,60.00007210780304,146,"[array([8.52085467, 1.6687834 , 1.14729393]), array([ 5.58341357,  0.0982192 , -3.02233483]), array([ 2.91428195,  1.55713594, -5.10771043]), array([ 5.85118243,  3.1272005 , -0.93822462]), array([ 2.40576166, -1.60030068, -4.19086786]), array([ 5.34334501, -0.03032127, -0.02094952]), array([ 2.67185114,  1.4275089 , -2.10640836]), array([ 8.00818445,  1.39389564, -2.13013216]), array([ 6.89458325,  1.88676303, -3.68167237]), array([ 1.5580534 ,  1.92070409, -3.65820802]), array([ 0.99481827,  1.20895185, -1.09274639]), array([ 6.33137031,  1.17518713, -1.11638289]), array([ 2.46259987, -0.44928509, -2.67406227]), array([5.39963438, 1.12086267, 1.49557346]), array([ 8.05728451,  3.24058805, -1.59009535]), array([ 5.12031156,  1.6707012 , -5.75952683]), array([ 9.57062862,  1.54778203, -3.24373275]), array([ 4.23467853,  1.58113259, -3.2202361 ]), array([ 3.66705159,  0.82153233, -0.57566547]), array([ 9.00336465,  0.78808714, -0.59960725])]","['Li', 'Li', 'Li', 'Li', 'Mn', 'Mn', 'W', 'W', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-770219,2.543535174574946,,5.063086,5.577872,12.056355,90.0,90.0,90.0,33,"[array([ 4.98142349,  0.6247384 , 12.01084226]), array([2.44988049, 2.1641976 , 5.98266476]), array([ 2.61320551,  3.4136744 , 12.01084226]), array([0.08166251, 4.9531336 , 5.98266476]), array([3.02798871, 0.33468348, 8.97800588]), array([0.49644571, 2.45425252, 2.94982838]), array([4.56664029, 3.12361948, 8.97800588]), array([2.03509729, 5.24318852, 2.94982838]), array([1.45393603, 0.44663694, 6.71945273]), array([3.90674804, 0.70601357, 5.57880098]), array([0.84697834, 0.83597241, 2.00172868]), array([ 4.25033918,  0.89269937, 10.18909085]), array([1.71879618, 1.89623663, 4.16091335]), array([3.37852134, 1.95296359, 8.02990618]), array([ 1.37520504,  2.08292243, 11.60697848]), array([3.98547903, 2.34229906, 0.69127523]), array([1.07760697, 3.23557294, 6.71945273]), array([3.68788096, 3.49494957, 5.57880098]), array([1.68456466, 3.62490841, 2.00172868]), array([ 3.34428982,  3.68163537, 10.18909085]), array([0.81274682, 4.68517263, 4.16091335]), array([4.21610766, 4.74189959, 8.02990618]), array([ 1.15633796,  4.87185843, 11.60697848]), array([3.60914997, 5.13123506, 0.69127523])]","['Nb', 'Nb', 'Nb', 'Nb', 'As', 'As', 'As', 'As', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-36033,0.9790033333333336,,4.035051106725663,4.035051106725663,4.035051106725663,59.99999999999999,59.99999999999999,59.99999999999999,216,"[array([0., 0., 0.]), array([1.426606, 1.426606, 1.426606]), array([4.279818, 4.279818, 4.279818])]","['Pr', 'O', 'F']"
mp-961713,0.006331150606581907,,4.512019261980874,4.5120178369208634,4.51201809,59.999990739769885,60.000001187557906,59.99998163155354,216,"[array([2.60501591, 1.84202318, 4.51201859]), array([0., 0., 0.]), array([1.30250795, 0.92101159, 2.2560093 ])]","['Zr', 'Sn', 'Pt']"
mp-779348,1.4433544771183424,,4.760122000003046,9.259307508689405,9.530859177402476,90.40384298614,89.99988579764327,89.99995138737435,4,"[array([3.27157344e-03, 4.73483284e+00, 3.14019834e+00]), array([4.76875712, 4.73485162, 3.12346985]), array([2.36308104, 2.35476383, 1.48094994]), array([7.12849025, 2.35477309, 1.4642495 ]), array([4.65865047, 4.75673995, 6.30858365]), array([9.42419343, 4.75673493, 6.29179014]), array([2.44046823, 2.37668691, 7.55501239]), array([7.20581992, 2.37667237, 7.53840475]), array([ 9.52231131e+00,  1.45132032e-03, -7.43606588e-03]), array([7.14034068, 2.38157871, 4.57835115]), array([4.75676769e+00, 1.67054600e-03, 9.54262301e-03]), array([2.3749417 , 2.38176937, 4.59485711]), array([3.29709389, 3.33464261, 6.13065206]), array([8.06256008, 3.33466139, 6.11400698]), array([3.80202169, 0.95456375, 7.73297982]), array([8.56743139, 0.95454921, 7.71614049]), array([0.94085295, 3.83159168, 4.55943969]), array([5.7061957 , 3.8315819 , 4.54266541]), array([1.42560238, 1.45150062, 0.06177227]), array([6.19092613, 1.45152416, 0.04497954]), array([0.91600072, 3.8355011 , 7.73303098]), array([5.68130567, 3.83554368, 7.71616424]), array([1.41778234, 1.45550652, 6.14747742]), array([6.18315358, 1.45553482, 6.13073082]), array([0.93576143, 3.81492044, 1.59900662]), array([5.70112324, 3.81494398, 1.58223227]), array([1.43065581, 1.4348748 , 3.02218695]), array([6.19603658, 1.43486978, 3.00544031]), array([3.28452248, 3.3096255 , 0.02211166]), array([8.04991308e+00, 3.30964904e+00, 5.28166113e-03]), array([3.847265  , 0.9295813 , 4.58231636]), array([8.61269337, 0.92959532, 4.56558807]), array([3.32168161, 3.32134627, 3.02940333]), array([8.08709098, 3.32135077, 3.01265659]), array([3.81010593, 0.94128509, 1.57501545]), array([8.57550603, 0.94128483, 1.55819467])]","['Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Ta', 'Cr', 'Cr', 'Cr', 'Cr', 'N', 'N', 'N', 'N', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-675420,1.6034051712929063,,12.388785,7.564196,7.8845615086030625,71.09593525104793,90.0,90.0,7,"[array([2.5332092 , 1.84600738, 1.50182301]), array([11.61835124,  4.34893804,  0.39787837]), array([0.77043376, 5.62617604, 4.12752187]), array([9.8555758 , 3.12324538, 5.23146651]), array([10.54605234,  8.12544154,  1.94230882]), array([1.84273266, 9.40267954, 5.67195232]), array([4.61191105, 5.57772996, 5.60760851]), array([7.77687395, 4.30049196, 1.87796501]), array([8.48450896, 6.96040239, 5.07947608]), array([5.47679691, 2.11227019, 4.11297626]), array([6.91198809, 0.83503219, 0.38333276]), array([3.90427604, 5.68316439, 1.34983258]), array([0.04984008, 2.79366644, 2.89010821]), array([2.09645498, 6.61340578, 6.8451639 ]), array([11.54681839,  8.01219047,  5.07702943]), array([10.29233002,  5.33616778,  3.1155204 ]), array([8.79689218, 6.4328415 , 0.02208695]), array([0.84196661, 6.73495247, 1.34738593]), array([8.06574325, 1.47997882, 3.37715489]), array([5.22985126, 3.3571716 , 1.01492551]), array([4.32304175, 2.75721682, 7.10679839]), array([3.1319344 , 3.88039256, 3.78412613]), array([12.33894492,  4.07090444,  6.61975171]), array([7.15893374, 4.6344096 , 4.74456901]), array([9.2568506 , 2.60315456, 0.05448263]), array([3.59189282, 7.7100795 , 3.75173045])]","['Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Pr', 'Ag', 'Ag', 'Ag', 'Ag', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se', 'Se']"
mp-28922,0.35745287860987407,,7.703726441010926,7.703726441010926,9.680726622381266,69.56208437640544,69.56208437640544,42.653081301463814,9,"[array([-1.42186939,  9.85177074,  2.70694461]), array([ 1.42186939, 11.66489602,  7.19489444]), array([1.4791843 , 8.98727299, 4.47581399]), array([-1.4791843 , 10.80039826,  8.96376383]), array([ 0.01377022, 13.63037127,  3.35993594]), array([-1.37702212e-02,  1.54434965e+01,  7.84788578e+00]), array([1.16652562, 5.67962208, 1.18596665]), array([-1.16652562,  7.49274735,  5.67391648]), array([-0.01956509,  5.23666618,  3.92289959]), array([0.01956509, 7.04979146, 8.41084943]), array([ 1.17683592, 11.50666605,  1.63604031]), array([-1.17683592, 13.31979133,  6.12399015]), array([1.71647277, 8.53614731, 1.32081916]), array([-1.71647277, 10.34927259,  5.808769  ]), array([-0.09558606,  4.55137931,  0.75282098]), array([0.09558606, 6.36450458, 5.24077081]), array([0.88198716, 9.88201301, 2.03816797]), array([-0.88198716, 11.69513828,  6.5261178 ]), array([ 0.08020563, 14.01013131,  5.07612909]), array([-0.08020563, 12.19700604,  0.58817926]), array([-0.0158612 , 15.09643416,  2.53687101]), array([1.58611953e-02, 1.69095594e+01, 7.02482085e+00]), array([1.38727659, 5.52778922, 2.91233988]), array([-1.38727659,  7.34091449,  7.40028972]), array([-1.44581534,  5.4363929 ,  2.96517118]), array([1.44581534, 7.24951818, 7.45312101]), array([0.05267368, 3.67977743, 4.52368827]), array([-0.05267368,  1.86665216,  0.03573843]), array([-0.78619058,  9.0532576 ,  5.12348272]), array([0.78619058, 7.24013232, 0.63553288])]","['Ca', 'Ca', 'Ca', 'Ca', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'Si', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']"
mp-642991,0.3261827676318911,,6.196380712771771,6.196380712771771,6.196380622010401,115.53872581715444,115.53872581715444,115.53873704097576,160,"[array([1.59974956e+00, 2.79955970e-16, 3.64600503e+00]), array([2.18053679, 2.5446245 , 1.31322468]), array([-1.85547048e+00,  2.86495556e-17,  3.08409544e+00]), array([ 2.18053679, -2.5446245 ,  1.31322468]), array([-0.54964169, -2.41033026,  2.21079246]), array([ 3.27336263e+00, -1.56444073e-16,  5.33380569e-01]), array([-0.54964169,  2.41033026,  2.21079246]), array([-0.57560812, -3.16127413,  3.23066913]), array([ 4.43846188e+00, -7.19308264e-18,  1.03065576e+00]), array([-0.57560812,  3.16127413,  3.23066913]), array([ 0.11034759, -1.31475324,  2.14070834]), array([2.19566651e+00, 1.98168251e-16, 1.22573716e+00]), array([0.11034759, 1.31475324, 2.14070834])]","['Tb', 'H', 'H', 'H', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-1020019,0.8691719532405542,,5.330401575071526,5.330401575071526,4.748969,90.0,90.0,118.37199437401544,36,"[array([3.60135278, 3.06106761, 2.3818739 ]), array([ 3.60135278, -3.06106761,  2.3818739 ]), array([ 1.85967322, -3.06106761,  0.0073894 ]), array([1.85967322, 3.06106761, 0.0073894 ]), array([3.57014575e+00, 2.02883079e-16, 2.36741329e+00]), array([1.89088025e+00, 5.12433074e-17, 4.74189779e+00]), array([2.11341706e+00, 9.05366520e-17, 1.62023425e+00]), array([ 3.34760894e+00, -9.05366520e-17,  3.99471875e+00]), array([ 4.39858339, -1.27309598,  1.99029766]), array([4.39858339, 1.27309598, 1.99029766]), array([1.06244261, 1.27309598, 4.36478216]), array([ 1.06244261, -1.27309598,  4.36478216])]","['Li', 'Li', 'Li', 'Li', 'P', 'P', 'N', 'N', 'O', 'O', 'O', 'O']"
mp-1222661,0.5910705583938352,,4.2703388,4.2703388,6.02735714,90.0,90.0,90.0,115,"[array([2.1351694, 2.1351694, 0.       ]), array([0.        , 0.        , 3.01367857]), array([0., 0., 0.]), array([2.1351694 , 2.1351694 , 3.01367857]), array([2.1351694 , 0.        , 4.56961466]), array([0.        , 2.1351694 , 1.45774248])]","['Li', 'Li', 'Mg', 'Cd', 'P', 'P']"
mp-761872,0.08067,,6.807352849279006,6.807352849279006,6.807352849279006,109.47122063449069,109.47122063449069,109.47122063449069,199,"[array([-0.19588644,  3.73434056,  0.19588644]), array([0.19588644, 0.19588644, 0.19588644]), array([ 0.19588644, -0.19588644,  3.73434056]), array([ 3.73434056,  0.19588644, -0.19588644]), array([-1.85148671,  1.85148671,  5.78171371]), array([ 1.85148671,  5.78171371, -1.85148671]), array([2.07874029, 2.07874029, 2.07874029]), array([ 5.78171371, -1.85148671,  1.85148671]), array([0.        , 1.9651135 , 2.33803702]), array([-3.33066907e-16,  5.89534050e+00,  1.59218998e+00]), array([ 1.59218998e+00, -7.34275280e-17,  5.89534050e+00]), array([1.96511350e+00, 2.33803702e+00, 3.75947745e-17]), array([2.33803702e+00, 7.34275280e-17, 1.96511350e+00]), array([5.89534050e+00, 1.59218998e+00, 1.84449830e-16])]","['Na', 'Na', 'Na', 'Na', 'Sn', 'Sn', 'Sn', 'Sn', 'O', 'O', 'O', 'O', 'O', 'O']"
mp-626506,4.554694872146703,,5.970402270877399,5.970402270877399,3.3520403810434622,80.87722950768025,80.87722950768025,34.938472142741226,8,"[array([-3.89039949e-17,  4.53050146e+00,  2.47508515e+00]), array([8.84253871e-17, 7.50505630e+00, 6.40043259e-01]), array([1.36286629e-17, 2.38063475e+00, 1.72475354e+00]), array([-8.98284234e-17,  1.08221655e+01,  4.10234559e-01]), array([-5.12409456e-18,  1.95870265e+00,  2.59617557e+00]), array([-1.00482026e-16,  9.93203477e+00,  8.21973080e-01])]","['Na', 'Na', 'H', 'H', 'O', 'O']"
mp-559847,1.3951499999999997,,6.333508,6.452525955983207,7.487536,90.0,90.0,119.39169153122248,38,"[array([3.98465689, 3.47469279, 5.84982469]), array([3.77046398, 0.        , 3.743768  ]), array([3.98465689, 3.47469279, 1.6377188 ]), array([0.81790289, 2.14729621, 1.6377188 ]), array([0.81790289, 2.14729621, 5.8498172 ]), array([3.41301979, 0.        , 0.        ]), array([2.21658846, 0.        , 5.78179294]), array([2.21658846, 0.        , 1.70574306]), array([1.50284961, 3.95809951, 0.        ]), array([4.66960361, 1.66388949, 0.        ]), array([-0.73302438,  1.9368483 ,  3.743768  ]), array([2.43372962, 3.6851407 , 3.743768  ])]","['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'P', 'S', 'S', 'S', 'S', 'Cl', 'Cl']"
